text,Cleanliness,Electrical,Infrastructure,Safety-Security,Staff,Catering,Medical,General
i am on ramnagar express an early morning train without pantry but food facilities required,0,0,0,0,0,1,0,1
pnr train hour late departure coach s brake chains not working my brother fell now injured,0,0,1,0,0,0,1,1
thanks for support and quick action,0,0,0,0,1,0,0,1
have lost my laptop bag in nzm indb on jan pnr no amp fir no,0,0,0,1,1,0,0,1
matter advised to concerned official for necessary action,0,0,0,0,1,0,0,1
pnr partly cancelled on st may no refund issued complaint ticket raised irctc on thjun,0,0,0,0,1,0,0,1
indian railway is improving its services thanks team railway,0,0,0,0,1,1,0,1
found a bag with no owner police not taking any action pnr,0,0,0,1,1,0,0,1
sbp div observed intl level crossing awareness day naukad natak by scout team,0,0,0,0,1,1,0,1
train number boggie ac b seat number need doctor help urgently please help asap mobile number,0,0,1,0,0,0,1,1
if railways can take such progressive steps then why can t agricultural n finance ministry,0,0,0,0,1,0,0,1
concerned rpf staff tte on duty was informed in this concern for taking appropriate action,0,0,0,1,1,0,0,1
pnr i ws lkng fr lwr birth but not alwd wn brded lwr birth was empty i trvld on lwr birth why this happens,0,0,0,0,1,0,0,1
we want passanger train between bharuch t�?¢,0,0,0,0,1,0,0,1
travelling from bpl to cwa due to urgent reasons had confirmed tier ac ticket,0,1,0,1,0,0,0,1
train no b here water is leaking from ac please do the needful,0,1,1,0,0,0,0,1
rt how can we respect people who lost life on they must be remembered in some manner whe�?¢,0,0,0,0,1,0,0,1
sir i hv mistyped gender in tatkal ticket fr mrow hw to crrct plz help otrwise my monety will go in vain,0,0,0,0,1,0,0,1
tryng to buk a ticket since days for my old and ailing grndfather agents askng k more for a sleeper ticket what to do,0,0,0,0,1,0,0,1
booked bedsheets when ticket online bt attendent not given trno pnr s amp,0,0,0,0,1,0,0,1
rly s only retwets when it s all praises them when thr r qstns or info nthng is rplied or retwtd vry sad,0,0,0,0,1,0,0,1
sir i m in sampoorna kranti s catering team is doing coruption they r selling rs item in rs,0,0,0,0,1,1,0,0
sir unable sit in gwl intercity express due to smell amp tempered seats v poor experience pl help,1,0,0,0,1,0,0,1
every where i see that how water is being wasted in railway st where is infrastructure,1,0,1,0,1,0,0,0
i am travelling in dbrt rajdhani exp no charging point on side lower upper berth this is not fair very bad experience,0,1,1,0,0,0,0,0
sir plz improve your uts services and support team also bcz i cnt trf my ac to new ph no proper support,0,1,1,0,0,1,0,0
pantry staff is not up to the mark in they are taking rupees for water bottle and not giving back rupees to yatri,0,0,1,0,1,1,0,0
sir please review the time table of bnaras bareiley exp its become bullock cart and running hrs late,0,0,0,0,1,0,0,1
madurai jn ac waiting hall paid service per hr ac not working other not enough,0,1,1,0,0,0,0,0
check out thief catcher on the prolific reader,0,0,0,0,1,0,0,1
another tweet same issue why train is delayed at ludhiana every single day by mins today again,0,0,0,0,1,0,0,1
water cooler of platform no re not working plz check mcb down,0,1,1,0,0,0,0,0
sir we have booked tickets in mahanagri exp but my mom is alone in s n we r in s pls help,0,0,0,0,1,0,0,1
need medical assistance for a child travelling in train no coach no b contact no,0,0,0,0,0,0,1,1
train c found fly in food food,0,0,0,0,0,1,0,1
fan s speed not decreasing we need help pnr,0,1,0,0,1,0,0,1
vendor simply overcharging for charging rs instead of rs printed mrp,0,1,0,0,0,1,0,0
sse telecom at msh will be send tomorrow dt,0,0,0,0,1,0,0,1
sir comesum h nizamuddin has served spoiled food today evening they should be penalise pl check amp do nedfl,0,0,0,0,0,1,0,0
train is at halt for the last hrs amidst of jungle wt the fkk is happening pnr,0,0,0,0,1,0,0,1
cant able to book tatkal ticket from pnbe to hwh but only unauthorized agent can book need help,0,0,0,0,1,0,0,1
mischief bundle sale story bundle f f amp m f pnr erotica,0,0,0,0,1,0,0,1
but it is not at all impressive to see the pantryman with tip collection tray in rajdhanis imagine same in ai,0,0,0,0,1,1,0,1
awaiting refund for pnr frm month plz help,0,0,0,0,1,0,0,1
meerut city station platform are relatively dirty sweeping required,1,0,1,0,0,0,0,0
pnr is many thanks beforehand,0,0,0,0,1,0,0,1
there is huge problm of chain pulling on delhi udz amp got late always plz look into this,0,0,0,0,1,0,0,1
thanks a lot indian railways the query has been resolved really mera desh badal raha hai namo namo,0,0,0,0,1,1,0,1
train rescheduled but still not depart its sad already hrs late,0,0,0,0,0,0,0,1
using irctc tatkal service ruined my journey poor server response website hang not open toady for min,0,0,0,0,1,0,0,1
in train coach s seat no fan not working plz help,0,1,1,0,1,0,0,0
window glass are not at all visible pls get this clean urgently pnr train doj a pku ltt dep,1,0,1,0,0,0,0,1
copassenger playing loud music not obeying the tt too sort it out pnr,0,0,0,0,1,0,0,1
getting a ac ticket m pune bhubaneswar vice versa is very much difficult via website,0,1,1,0,0,0,0,1
plz continue train no,0,0,0,0,1,0,0,1
please charge cancellation fee with a logical algorithm inr for cancelling a ticket within minutes is outrageous,0,0,0,0,1,0,0,1
an aged lady has been alloted upper berth in pnr no kindly see if any modifications possible,0,0,1,0,1,0,0,1
noted informed concerned department,0,0,0,0,1,0,0,1
spreading foodfor service at washdoors incoaches persistingin rajdhanitoo litterbinwith foodresidues kept closebyalso stopit,1,0,0,0,1,1,0,1
maveli express is always late by to minutes and ernakulam this is being noted for an year,0,0,0,0,1,0,0,1
i would like to thank your team for giving me such a wonderful experience of train travel salute to good work,0,0,0,0,1,1,0,1
no hygiene in secunderabad gorakhpur train all train smelling bad toilets are not maintained,1,0,0,0,0,0,0,1
hv cancelled tkt on may pnr refund amount of rs received today thank u tdr payment,0,0,0,0,1,0,0,1
talk to rpf head quater i am satisfied that they will provide full protection of tatkal reservation counter to general people,0,0,0,1,1,0,0,1
irlro welcomes decision on stn baby food stalls but r babies safe with drivers running trains w o time for foodrefnaturalcall,0,0,0,0,1,1,0,0
two copassengers fought brutally got a head injury his pnr,0,0,0,0,1,0,1,1
the cleanliness feedback overphone is appreciated but feedback for which station is not clearly mentioned,1,0,1,0,1,0,0,1
there is very slow air conditioning in ac coach no be train porbandar motihari pnr,0,1,1,0,0,0,0,1
paid bribe t c when t c askd fr ticket t c didnt gav any recipt train s nxt stp nd,0,0,0,0,1,0,0,1
its a shame dat despite of instructions from gm patna rail administration is idle in cleaning dis mesh,1,0,1,0,0,0,0,0
sir u r mobile phone could not be traced pl lodge missing report with grp,0,0,0,1,1,0,0,1
mam fir has been lodged by grp palghar vide cr no u s ipc,0,0,0,1,1,0,0,1
we all are in rac pnr no have children and medical practice all waiting list need help,0,0,0,0,1,0,1,1
paise legally sahi daam pe bech ke bhi kamay jaa sakte hai,0,0,0,0,1,0,0,1
intercity exp mg is getting late each day it is requested to make the stoppage of every exp train at am,0,0,0,0,1,0,0,1
dhauli worst train coach c ac not wrkng refund money why is this coach even there when ac nt working,0,1,1,0,0,0,0,1
persons with weapon robbed me in gawhatiexpress i lost my iphone i got all the details with proofs of the robberer helpme,0,0,0,1,1,0,0,1
i booked tdr on feb against ticket pnr no and i had not got any response till today,0,0,0,0,1,0,0,1
tweet no late again today during morning peak hours by mins jam packed made in india,0,0,1,0,0,0,0,1
sir i hv booked a ticket yesterday online from delhi to patna but it was not confirmed and money has also not been refunded,0,0,0,1,1,0,0,1
rt nr does not purchase national herald for distribution in trains ei�?¢,0,0,0,0,1,0,0,1
petition all you like if continually cut pso and under invest in public transport the travel¢,0,0,0,0,1,0,0,1
pnr trn dt frm mgs to ctc cls a p b sir i lost my shoes may be some one stolen,0,0,0,1,0,0,0,1
sir inconvenience regretted please lodge your fir if not lodged with grp and purs¢,0,0,0,1,1,0,0,1
pls see the status of this train starts late frm destination,0,0,0,0,0,0,0,1
matter notified to officials concerned,0,0,0,0,1,0,0,1
sir is there a way you guys track legal allocation of rac seats am travelling on a half seat pnr,0,0,1,0,0,0,0,1
pls confirm about my reservation or make my money refund,0,0,0,1,1,0,0,1
unremoved heavy bedrolls stinky smell pnr cleanup reqd,1,0,1,0,0,0,0,1
sir great thought jabse aap aayen hain rail to jaise pankh laga ke ud rahi hai thanks,0,0,0,0,1,0,0,1
platform no amp of needs to be cleaned immediately my pnr waiting,1,0,1,0,0,0,0,1
train no mangala express just boarded the train from panvel boggie no a the coach is not clean,1,0,1,0,0,0,0,1
sir there is local water bottle pawan aqua selling on new delhi rly stn no railneer railway looses its revenue,0,0,1,0,0,1,0,0
why the train start hours late from the beginning,0,0,0,0,1,0,0,1
train no s no water please address finding difficult seat no s,0,0,1,0,0,0,0,1
train number coach b a seat ub rats no cleaning no blanket,1,0,1,0,0,0,0,1
train stops at thane or not please reply,0,0,0,0,0,0,0,1
proper maintenance in samatha express light and fan not working at pnr,0,1,1,0,0,0,0,1
please help why can t we book tickets for train number not responding to emails�?¢,0,0,0,0,1,0,0,1
travelling in train no a till pm charging point is working now it s not working in whole compartment,0,1,1,0,0,0,0,1
pls print the menu of indianrailways on backside of the ticket,0,0,0,0,1,1,0,1
pregnant lady needs the help of some lady doctor immediately her pnr,0,0,0,0,1,0,1,1
asked about trn no to station master it was brought to notice that the train has a history of being late plz look,0,0,1,0,1,0,0,1
st stop ho quota of seats you offer in�?¢,0,0,0,0,1,0,0,1
sir ji what corrective action taken for long queue at reservation counter and dull booking staff very disappointing,0,0,0,0,1,0,0,1
dear sir i am travelling in train amp there is no water in toilets the condition of the train is worst,1,0,1,0,0,0,0,1
train no travelled on awy to otp in s tte collected sl charge not issued receipt,0,0,0,0,1,0,0,1
punitive action needs to be taken against vendors seling articles more than mrp tolfree no takes long waiting time aprox m,0,0,0,0,1,1,0,1
its shocking that nzm pune didn t have a first aid box when required an yr old waited mins for help to arrive,0,0,0,1,1,0,1,0
needtravel with my yrs old sick mother n yrs father medical purpose tickets nt confirmed pnr,0,0,0,1,1,0,1,1
is there a magistrate checking in women are in train as part of checking team but no id cards,1,0,0,0,0,1,0,1
sir almost days after i booked a ticket through irctc still haven t got the refund irctc asks me cont,0,0,0,0,1,0,0,1
train is with no pantry amp they were unable to find milk in ald could u please help next stop is satna�?¢,0,0,0,0,1,1,0,1
mam fir has been lodged by grp ahmedabad vide cr no u s ipc,0,0,0,1,1,0,0,1
sir my train ticket is not comform from abu road to mumbai my mother is sick plz help sir pnr no doj,0,0,0,0,1,0,1,1
pnr it was extremely difficult boarding the train and getting our seats from the unreserve�?¢,0,0,0,0,0,0,0,1
my mom a cancer patient lost her tatahospital smart card in train cont,0,0,0,0,1,0,1,1
paid for ac but feeling the hotness of railways negligence attention needed immediately pnr,0,1,1,0,1,0,0,1
train diverted from its actual route no knowlwdge of where the fuck are we being taken track us pnr,0,0,1,0,0,0,0,1
kudos to you sir mb s speed unbelievable you,0,0,0,0,1,0,0,1
please give the pantry menu and ratecard on line this will avoid manycontroversy during a train journey,1,0,0,0,0,1,0,1
sir my train ticket is not comform from abu road to mumbai my mother is sick plz help sirpnr no doj,0,0,0,0,1,0,1,1
hello sir we have booked ticket thro online and only my wife got in frm the boarding station i could joined ftm anthr station,0,0,1,0,0,0,0,1
tickets only on mobile is still not feasible please review it,0,0,0,0,0,0,0,1
i am sure that railwys only care abt posting on twittr and fb i posted my issue many times now and no reply,0,0,0,0,0,0,0,1
mobile stolen need help to track it pnr,0,0,1,1,1,0,0,1
sachkhand express late by hours just buying japanese trains won t help ir should learn f�?¢,0,0,0,0,1,0,0,1
rt deryk dragon hearts �?¢,0,0,0,0,1,0,0,1
this is our security when train is running pic of bbk lko amp train guard is sleeping at malhore,0,0,0,1,1,0,0,1
in bangalore no charges any circulars from railway ministry attach,0,0,0,0,1,0,0,1
kindly allow the mobile user s to book tickets during am also on irctc app currently the app is not useful,0,0,0,0,1,0,0,1
plz mk tte wear nameplats on duty or they ll be not authorize to chk ticket they dont wear nameplate amp tk money,0,0,0,0,1,1,0,1
running hrs late s coach dont have any water charging point not working,0,1,1,0,0,0,0,1
please share coach position for khushinager ex,0,0,1,0,0,0,0,1
hours journey completed in hrs excluding waiting time hrs u should take responsibility mostly trains late t�?¢,0,0,0,0,1,0,0,1
booked tatkal ticket with wrong gender details name and age are correct pls advise if something can be done,0,0,0,0,1,0,0,1
train no coach be ac not working from barabanki amp no one is listening to our complain,0,1,1,0,1,0,0,1
rt ask them to join under the dynamic leadership of and fight for j�?¢,0,0,0,1,0,0,0,0
thank you sir for sending your representative but he can t do anything plz charge more but provide good food,0,0,0,0,1,1,0,1
